user_id,event_month,direct_ai_events,ask_events,answer_events,question_comment_events,answer_comment_events,distinct_questions,distinct_answers,distinct_tools,high_tag_event_share,mean_exposure_index,first_direct_ai_month,event_month_index,first_direct_ai_month_index,months_since_first_direct_ai,cumulative_direct_ai_events,repeat_direct_ai_month
15910538.0,2023-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
15911242.0,2024-02,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
15912354.0,2023-03,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2023-03,638,638,0,1,0
15915226.0,2021-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2021-06,617,617,0,1,0
15955061.0,2024-07,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-07,654,654,0,1,0
16021065.0,2022-11,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2022-11,634,634,0,1,0
16086543.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
16101957.0,2025-09,1,1,0,0,0,1,0,1,0.0,-0.8269317640104322,2025-09,668,668,0,1,0
16108670.0,2023-02,1,1,0,0,0,1,0,1,1.0,1.657307329678494,2023-02,637,637,0,1,0
16115359.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
16115413.0,2024-04,2,1,1,0,0,2,1,1,1.0,0.3704293899547944,2024-04,651,651,0,2,0
16118179.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
16118971.0,2021-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2021-08,619,619,0,1,0
16133689.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-02,637,637,0,1,0
16158121.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
16171914.0,2025-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-06,665,665,0,1,0
16191061.0,2024-05,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-05,652,652,0,1,0
16207514.0,2024-04,2,1,0,1,0,1,0,0,1.0,0.3704293899547944,2024-04,651,651,0,2,0
16256378.0,2023-02,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2023-02,637,637,0,1,0
16257878.0,2021-12,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2021-12,623,623,0,1,0
16258657.0,2023-12,1,0,0,0,1,1,1,1,0.0,-0.5824723369899437,2023-12,647,647,0,1,0
16259960.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
16322101.0,2023-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
16343464.0,2023-02,1,0,0,1,0,1,0,1,1.0,1.1493993062473231,2023-02,637,637,0,1,0
16343968.0,2021-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2021-06,617,617,0,1,0
16379770.0,2023-01,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-01,636,636,0,1,0
16383578.0,2023-07,2,0,2,0,0,2,2,2,1.0,0.3704293899547944,2023-07,642,642,0,2,0
16396496.0,2023-06,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2023-06,641,641,0,1,0
16409228.0,2024-10,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-10,657,657,0,1,0
16418829.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
16436449.0,2024-11,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2024-11,658,658,0,1,0
16441245.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-03,638,638,0,1,0
16448133.0,2022-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-04,627,627,0,1,0
16450589.0,2023-02,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-02,637,637,0,1,0
16461952.0,2024-11,1,0,0,1,0,1,0,1,1.0,0.8127371844006236,2024-11,658,658,0,1,0
16471155.0,2025-06,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2025-06,665,665,0,1,0
16493174.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-02,637,637,0,1,0
16495444.0,2023-12,1,1,0,0,0,1,0,1,0.0,-0.3486118221209918,2023-12,647,647,0,1,0
16498364.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-02,637,637,0,1,0
16500211.0,2024-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
16543730.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
16551074.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
16587231.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
16594310.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
16608205.0,2022-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-01,624,624,0,1,0
16614825.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
16647254.0,2024-04,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
16650328.0,2024-09,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2024-09,656,656,0,1,0
16659399.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
16663091.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-02,637,637,0,1,0
16725431.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
16726047.0,2024-04,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2024-04,651,651,0,1,0
16735804.0,2024-11,2,2,0,0,0,1,0,1,1.0,0.3704293899547944,2024-11,658,658,0,2,0
16749841.0,2023-03,1,1,0,0,0,1,0,1,0.0,-1.0198880283282128,2023-03,638,638,0,1,0
16768533.0,2025-11,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2025-11,670,670,0,1,0
16769184.0,2023-05,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
16781682.0,2025-07,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2025-07,666,666,0,1,0
16804387.0,2024-07,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-07,654,654,0,1,0
16804387.0,2024-08,2,0,1,0,1,1,1,1,1.0,0.3704293899547944,2024-07,655,654,1,3,1
16811187.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
16835030.0,2023-02,1,1,0,0,0,1,0,0,1.0,0.484762784788476,2023-02,637,637,0,1,0
16835622.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
16861522.0,2023-09,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2023-09,644,644,0,1,0
16882363.0,2021-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2021-11,622,622,0,1,0
16886539.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
16920990.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-02,637,637,0,1,0
16973459.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
16996340.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
17000724.0,2023-11,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2023-11,646,646,0,1,0
17030540.0,2023-04,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-04,639,639,0,1,0
17030540.0,2023-11,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-04,646,639,7,2,1
17050470.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
17062686.0,2024-09,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-09,656,656,0,1,0
17068230.0,2023-05,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2023-05,640,640,0,1,0
17068815.0,2024-02,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-02,649,649,0,1,0
17090926.0,2023-04,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2023-04,639,639,0,1,0
17099278.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2023-05,640,640,0,1,0
17102671.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
17106928.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
17124739.0,2024-04,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
17127497.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
17127546.0,2023-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-01,636,636,0,1,0
17130776.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
17132650.0,2022-01,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2022-01,624,624,0,1,0
17139319.0,2021-10,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2021-10,621,621,0,1,0
17173507.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-12,647,647,0,1,0
17217064.0,2024-01,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2024-01,648,648,0,1,0
17217653.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
17237434.0,2023-08,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
17289497.0,2023-02,1,0,1,0,0,1,1,0,1.0,0.3704293899547944,2023-02,637,637,0,1,0
17292550.0,2024-05,1,1,0,0,0,1,0,1,1.0,1.1493993062473231,2024-05,652,652,0,1,0
17312204.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
17313891.0,2022-12,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2022-12,635,635,0,1,0
17338357.0,2024-06,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2024-06,653,653,0,1,0
17350075.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-04,639,639,0,1,0
17371427.0,2025-08,1,0,0,0,1,1,1,1,0.0,-0.5824723369899437,2025-08,667,667,0,1,0
17408967.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2023-12,647,647,0,1,0
17417337.0,2021-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2021-11,622,622,0,1,0
17418059.0,2023-11,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
17441006.0,2025-10,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2025-10,669,669,0,1,0
17464562.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-05,640,640,0,1,0
17465960.0,2024-12,1,0,0,1,0,1,0,0,1.0,0.484762784788476,2024-12,659,659,0,1,0
17472988.0,2025-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-10,669,669,0,1,0
17492598.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
17504544.0,2024-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
17524504.0,2024-04,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-04,651,651,0,1,0
17564315.0,2023-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-01,636,636,0,1,0
17580381.0,2024-01,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
17614903.0,2023-02,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-02,637,637,0,1,0
17615875.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2023-02,637,637,0,1,0
17618007.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-10,645,645,0,1,0
17623211.0,2023-10,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
17624452.0,2024-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-07,654,654,0,1,0
17637871.0,2024-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
17639224.0,2024-08,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2024-08,655,655,0,1,0
17646343.0,2022-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-10,633,633,0,1,0
17653156.0,2024-09,1,1,0,0,0,1,0,1,0.0,-0.8269317640104322,2024-09,656,656,0,1,0
17653656.0,2023-05,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-05,640,640,0,1,0
17693397.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
17693690.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-05,652,652,0,1,0
17701515.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
17709962.0,2024-02,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2024-02,649,649,0,1,0
17751527.0,2023-11,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
17765799.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
17777160.0,2023-04,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-04,639,639,0,1,0
17782876.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
17782876.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,648,640,8,2,1
17785174.0,2023-07,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
17789855.0,2022-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-12,635,635,0,1,0
17789979.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
17798537.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-01,660,660,0,1,0
17802583.0,2024-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-10,657,657,0,1,0
17814265.0,2023-10,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-10,645,645,0,1,0
17814297.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-04,639,639,0,1,0
17816372.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
17823681.0,2025-09,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2025-09,668,668,0,1,0
17835120.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
17835120.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-12,648,647,1,2,1
17835656.0,2024-08,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
17911990.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
17929745.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2023-04,639,639,0,1,0
17934894.0,2023-05,1,1,0,0,0,1,0,1,0.0,-0.8269317640104322,2023-05,640,640,0,1,0
17962148.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
17967920.0,2024-08,1,1,0,0,0,1,0,0,1.0,0.8127371844006236,2024-08,655,655,0,1,0
17981603.0,2023-06,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-06,641,641,0,1,0
17986133.0,2023-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
18027460.0,2023-07,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-07,642,642,0,1,0
18027848.0,2024-07,1,1,0,0,0,1,0,0,1.0,0.484762784788476,2024-07,654,654,0,1,0
18043767.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2023-08,643,643,0,1,0
18112805.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-01,660,660,0,1,0
18119934.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-05,640,640,0,1,0
18128408.0,2023-01,1,0,0,1,0,1,0,1,0.0,-0.5824723369899437,2023-01,636,636,0,1,0
18136088.0,2024-05,2,1,0,0,1,1,1,1,1.0,0.484762784788476,2024-05,652,652,0,2,0
18142235.0,2024-08,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
18146156.0,2025-05,1,1,0,0,0,1,0,0,0.0,-0.5824723369899437,2025-05,664,664,0,1,0
18147612.0,2024-02,1,0,0,0,1,1,1,0,1.0,0.3704293899547944,2024-02,649,649,0,1,0
18161148.0,2025-05,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-05,664,664,0,1,0
18183289.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
18206236.0,2022-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-12,635,635,0,1,0
18220870.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-05,652,652,0,1,0
18261191.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-04,639,639,0,1,0
18277716.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
18286530.0,2025-03,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-03,662,662,0,1,0
18297485.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-01,660,660,0,1,0
18300296.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
18307027.0,2024-04,1,0,0,1,0,1,0,1,1.0,0.8127371844006236,2024-04,651,651,0,1,0
18318491.0,2023-04,1,1,0,0,0,1,0,0,1.0,0.484762784788476,2023-04,639,639,0,1,0
18346559.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
18383106.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-08,655,655,0,1,0
18408049.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
18466702.0,2022-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-11,634,634,0,1,0
18480584.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
18483009.0,2024-03,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
18505514.0,2025-10,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2025-10,669,669,0,1,0
18507301.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-05,652,652,0,1,0
18533379.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
18564668.0,2022-06,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2022-06,629,629,0,1,0
18564897.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-12,647,647,0,1,0
18575987.0,2024-11,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-11,658,658,0,1,0
18628287.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
18635148.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
18635362.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
18640404.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-03,638,638,0,1,0
18641651.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
18665687.0,2024-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-11,658,658,0,1,0
18672667.0,2023-06,1,1,0,0,0,1,0,1,1.0,1.657307329678494,2023-06,641,641,0,1,0
18678344.0,2022-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-12,635,635,0,1,0
18703712.0,2023-12,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-12,647,647,0,1,0
18747542.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-05,652,652,0,1,0
18760598.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
18794826.0,2024-10,1,0,0,0,1,1,1,1,1.0,0.8127371844006236,2024-10,657,657,0,1,0
18799384.0,2025-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-07,666,666,0,1,0
18839056.0,2022-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-11,634,634,0,1,0
18845432.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-08,643,643,0,1,0
18862715.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
18873260.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-02,637,637,0,1,0
18878954.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-03,650,650,0,1,0
18923248.0,2023-12,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2023-12,647,647,0,1,0
18923861.0,2023-04,2,1,0,0,1,1,1,2,1.0,0.484762784788476,2023-04,639,639,0,2,0
19005754.0,2025-04,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2025-04,663,663,0,1,0
19053553.0,2024-06,1,1,0,0,0,1,0,1,1.0,0.8127371844006236,2024-06,653,653,0,1,0
19079260.0,2023-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
19082083.0,2025-01,2,1,1,0,0,1,1,1,1.0,0.3704293899547944,2025-01,660,660,0,2,0
19087636.0,2024-07,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-07,654,654,0,1,0
19102502.0,2022-05,2,0,2,0,0,2,2,1,1.0,0.3704293899547944,2022-05,628,628,0,2,0
19107509.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
19113617.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
19116203.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
19119772.0,2023-04,1,1,0,0,0,1,0,1,0.0,-0.522609519626134,2023-04,639,639,0,1,0
19123103.0,2024-02,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
19123103.0,2024-08,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-02,655,649,6,2,1
19138772.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.8127371844006236,2023-09,644,644,0,1,0
19152117.0,2022-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-11,634,634,0,1,0
19152192.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
19169721.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
19170878.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-12,647,647,0,1,0
19199200.0,2024-02,1,0,0,1,0,1,0,0,1.0,0.3704293899547944,2024-02,649,649,0,1,0
19235423.0,2023-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-01,636,636,0,1,0
19239218.0,2022-12,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2022-12,635,635,0,1,0
19280191.0,2023-04,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-04,639,639,0,1,0
19309794.0,2023-12,1,0,0,0,1,1,1,1,1.0,0.8127371844006236,2023-12,647,647,0,1,0
19311647.0,2022-12,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2022-12,635,635,0,1,0
19319183.0,2024-08,2,1,1,0,0,2,1,1,1.0,0.3704293899547944,2024-08,655,655,0,2,0
19322223.0,2023-04,1,0,1,0,0,1,1,1,1.0,0.484762784788476,2023-04,639,639,0,1,0
19324572.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-06,641,641,0,1,0
19341742.0,2023-07,2,2,0,0,0,1,0,2,1.0,0.3704293899547944,2023-07,642,642,0,2,0
19348715.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
19356218.0,2024-10,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-10,657,657,0,1,0
19359794.0,2025-01,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2025-01,660,660,0,1,0
19362598.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-03,638,638,0,1,0
19364845.0,2025-01,2,1,0,1,0,2,0,1,1.0,0.484762784788476,2025-01,660,660,0,2,0
19381612.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
19381702.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
19395494.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
19395617.0,2023-06,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
19409211.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
19414079.0,2024-12,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2024-12,659,659,0,1,0
19431449.0,2025-04,1,0,1,0,0,1,1,1,1.0,0.484762784788476,2025-04,663,663,0,1,0
19440446.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
19443460.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
19453849.0,2022-07,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2022-07,630,630,0,1,0
19466409.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-05,652,652,0,1,0
19475185.0,2024-06,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2024-06,653,653,0,1,0
19476545.0,2025-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-03,662,662,0,1,0
19528114.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-02,637,637,0,1,0
19528122.0,2023-01,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-01,636,636,0,1,0
19532068.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
19543108.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-04,639,639,0,1,0
19552971.0,2024-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-09,656,656,0,1,0
19588701.0,2024-06,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2024-06,653,653,0,1,0
19598212.0,2024-08,1,0,1,0,0,1,1,1,0.0,-0.3486118221209918,2024-08,655,655,0,1,0
19614071.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
