primary_tag,entry_month,time_index,post_chatgpt,exposure_index,high_tag,rate,n_eligible,high_post,exposure_post,outcome
python,2022-10,34,0,0.3704293899547944,0,0.25194660734149055,1798,0,0.0,return_365d
python,2022-11,35,0,0.3704293899547944,0,0.2552552552552553,1665,0,0.0,return_365d
python,2022-11,35,1,0.3704293899547944,0,0.21428571428571427,70,0,0.3704293899547944,return_365d
python,2022-12,36,1,0.3704293899547944,0,0.2266500622665006,1606,0,0.3704293899547944,return_365d
python,2023-01,37,1,0.3704293899547944,0,0.21486175115207373,1736,0,0.3704293899547944,return_365d
python,2023-02,38,1,0.3704293899547944,0,0.1956806282722513,1528,0,0.3704293899547944,return_365d
python,2023-03,39,1,0.3704293899547944,0,0.18463524854744998,1549,0,0.3704293899547944,return_365d
python,2023-04,40,1,0.3704293899547944,0,0.18096054888507718,1166,0,0.3704293899547944,return_365d
python,2023-05,41,1,0.3704293899547944,0,0.19711129991503823,1177,0,0.3704293899547944,return_365d
python,2023-06,42,1,0.3704293899547944,0,0.17043478260869566,1150,0,0.3704293899547944,return_365d
python,2023-07,43,1,0.3704293899547944,0,0.19385796545105566,1042,0,0.3704293899547944,return_365d
python,2023-08,44,1,0.3704293899547944,0,0.16586768935762225,1043,0,0.3704293899547944,return_365d
python,2023-09,45,1,0.3704293899547944,0,0.1523702031602709,886,0,0.3704293899547944,return_365d
python,2023-10,46,1,0.3704293899547944,0,0.15899122807017543,912,0,0.3704293899547944,return_365d
python,2023-11,47,1,0.3704293899547944,0,0.15782828282828282,792,0,0.3704293899547944,return_365d
python,2023-12,48,1,0.3704293899547944,0,0.14088820826952528,653,0,0.3704293899547944,return_365d
python,2024-01,49,1,0.3704293899547944,0,0.15609137055837563,788,0,0.3704293899547944,return_365d
python,2024-02,50,1,0.3704293899547944,0,0.14130434782608695,736,0,0.3704293899547944,return_365d
python,2024-03,51,1,0.3704293899547944,0,0.15086782376502003,749,0,0.3704293899547944,return_365d
python,2024-04,52,1,0.3704293899547944,0,0.14563106796116504,721,0,0.3704293899547944,return_365d
python,2024-05,53,1,0.3704293899547944,0,0.13884555382215288,641,0,0.3704293899547944,return_365d
python,2024-06,54,1,0.3704293899547944,0,0.12903225806451613,527,0,0.3704293899547944,return_365d
python,2024-07,55,1,0.3704293899547944,0,0.10881801125703565,533,0,0.3704293899547944,return_365d
python,2024-08,56,1,0.3704293899547944,0,0.12133072407045009,511,0,0.3704293899547944,return_365d
python,2024-09,57,1,0.3704293899547944,0,0.11325301204819277,415,0,0.3704293899547944,return_365d
python,2024-10,58,1,0.3704293899547944,0,0.09975669099756691,411,0,0.3704293899547944,return_365d
python,2024-11,59,1,0.3704293899547944,0,0.09749303621169916,359,0,0.3704293899547944,return_365d
python,2024-12,60,1,0.3704293899547944,0,0.09631728045325778,353,0,0.3704293899547944,return_365d
regex,2020-01,1,0,1.657307329678494,1,0.5019685039370079,508,0,0.0,return_365d
regex,2020-02,2,0,1.657307329678494,1,0.3787465940054496,367,0,0.0,return_365d
regex,2020-03,3,0,1.657307329678494,1,0.29464285714285715,336,0,0.0,return_365d
regex,2020-04,4,0,1.657307329678494,1,0.25280898876404495,356,0,0.0,return_365d
regex,2020-05,5,0,1.657307329678494,1,0.22318840579710145,345,0,0.0,return_365d
regex,2020-06,6,0,1.657307329678494,1,0.23297491039426524,279,0,0.0,return_365d
regex,2020-07,7,0,1.657307329678494,1,0.22556390977443608,266,0,0.0,return_365d
regex,2020-08,8,0,1.657307329678494,1,0.2076923076923077,260,0,0.0,return_365d
regex,2020-09,9,0,1.657307329678494,1,0.21164021164021163,189,0,0.0,return_365d
regex,2020-10,10,0,1.657307329678494,1,0.21022727272727273,176,0,0.0,return_365d
regex,2020-11,11,0,1.657307329678494,1,0.19047619047619047,168,0,0.0,return_365d
regex,2020-12,12,0,1.657307329678494,1,0.18404907975460122,163,0,0.0,return_365d
regex,2021-01,13,0,1.657307329678494,1,0.18902439024390244,164,0,0.0,return_365d
regex,2021-02,14,0,1.657307329678494,1,0.16666666666666666,162,0,0.0,return_365d
regex,2021-03,15,0,1.657307329678494,1,0.20920502092050208,239,0,0.0,return_365d
regex,2021-04,16,0,1.657307329678494,1,0.19736842105263158,152,0,0.0,return_365d
regex,2021-05,17,0,1.657307329678494,1,0.1951219512195122,164,0,0.0,return_365d
regex,2021-06,18,0,1.657307329678494,1,0.2054794520547945,146,0,0.0,return_365d
regex,2021-07,19,0,1.657307329678494,1,0.2052980132450331,151,0,0.0,return_365d
regex,2021-08,20,0,1.657307329678494,1,0.17318435754189945,179,0,0.0,return_365d
regex,2021-09,21,0,1.657307329678494,1,0.12686567164179105,134,0,0.0,return_365d
regex,2021-10,22,0,1.657307329678494,1,0.16666666666666666,120,0,0.0,return_365d
regex,2021-11,23,0,1.657307329678494,1,0.15217391304347827,138,0,0.0,return_365d
regex,2021-12,24,0,1.657307329678494,1,0.1885245901639344,122,0,0.0,return_365d
regex,2022-01,25,0,1.657307329678494,1,0.13131313131313133,99,0,0.0,return_365d
regex,2022-02,26,0,1.657307329678494,1,0.15702479338842976,121,0,0.0,return_365d
regex,2022-03,27,0,1.657307329678494,1,0.16494845360824742,97,0,0.0,return_365d
regex,2022-04,28,0,1.657307329678494,1,0.12380952380952381,105,0,0.0,return_365d
regex,2022-05,29,0,1.657307329678494,1,0.17,100,0,0.0,return_365d
regex,2022-06,30,0,1.657307329678494,1,0.21,100,0,0.0,return_365d
regex,2022-07,31,0,1.657307329678494,1,0.1780821917808219,146,0,0.0,return_365d
regex,2022-08,32,0,1.657307329678494,1,0.15873015873015872,126,0,0.0,return_365d
regex,2022-09,33,0,1.657307329678494,1,0.16666666666666666,162,0,0.0,return_365d
regex,2022-10,34,0,1.657307329678494,1,0.18840579710144928,138,0,0.0,return_365d
regex,2022-11,35,0,1.657307329678494,1,0.13559322033898305,118,0,0.0,return_365d
regex,2022-11,35,1,1.657307329678494,1,0.0,4,1,1.657307329678494,return_365d
regex,2022-12,36,1,1.657307329678494,1,0.15306122448979592,98,1,1.657307329678494,return_365d
regex,2023-01,37,1,1.657307329678494,1,0.16346153846153846,104,1,1.657307329678494,return_365d
regex,2023-02,38,1,1.657307329678494,1,0.12844036697247707,109,1,1.657307329678494,return_365d
regex,2023-03,39,1,1.657307329678494,1,0.08620689655172414,116,1,1.657307329678494,return_365d
regex,2023-04,40,1,1.657307329678494,1,0.11475409836065574,61,1,1.657307329678494,return_365d
regex,2023-05,41,1,1.657307329678494,1,0.0945945945945946,74,1,1.657307329678494,return_365d
regex,2023-06,42,1,1.657307329678494,1,0.10227272727272728,88,1,1.657307329678494,return_365d
regex,2023-07,43,1,1.657307329678494,1,0.0,60,1,1.657307329678494,return_365d
regex,2023-08,44,1,1.657307329678494,1,0.06153846153846154,65,1,1.657307329678494,return_365d
regex,2023-09,45,1,1.657307329678494,1,0.0,61,1,1.657307329678494,return_365d
regex,2023-10,46,1,1.657307329678494,1,0.045454545454545456,44,1,1.657307329678494,return_365d
regex,2023-11,47,1,1.657307329678494,1,0.08108108108108109,37,1,1.657307329678494,return_365d
regex,2023-12,48,1,1.657307329678494,1,0.05555555555555555,36,1,1.657307329678494,return_365d
regex,2024-01,49,1,1.657307329678494,1,0.08823529411764706,34,1,1.657307329678494,return_365d
regex,2024-02,50,1,1.657307329678494,1,0.06666666666666667,30,1,1.657307329678494,return_365d
regex,2024-03,51,1,1.657307329678494,1,0.02564102564102564,39,1,1.657307329678494,return_365d
regex,2024-04,52,1,1.657307329678494,1,0.075,40,1,1.657307329678494,return_365d
regex,2024-05,53,1,1.657307329678494,1,0.16666666666666666,30,1,1.657307329678494,return_365d
regex,2024-06,54,1,1.657307329678494,1,0.07142857142857142,28,1,1.657307329678494,return_365d
regex,2024-07,55,1,1.657307329678494,1,0.03571428571428571,28,1,1.657307329678494,return_365d
regex,2024-08,56,1,1.657307329678494,1,0.038461538461538464,26,1,1.657307329678494,return_365d
regex,2024-09,57,1,1.657307329678494,1,0.16,25,1,1.657307329678494,return_365d
regex,2024-10,58,1,1.657307329678494,1,0.0,18,1,1.657307329678494,return_365d
regex,2024-11,59,1,1.657307329678494,1,0.0,15,1,1.657307329678494,return_365d
regex,2024-12,60,1,1.657307329678494,1,0.0,13,1,1.657307329678494,return_365d
sql,2020-01,1,0,0.8127371844006236,1,0.5274021352313167,1405,0,0.0,return_365d
sql,2020-02,2,0,0.8127371844006236,1,0.38461538461538464,988,0,0.0,return_365d
sql,2020-03,3,0,0.8127371844006236,1,0.3176895306859206,831,0,0.0,return_365d
sql,2020-04,4,0,0.8127371844006236,1,0.3046192259675406,801,0,0.0,return_365d
sql,2020-05,5,0,0.8127371844006236,1,0.2991128010139417,789,0,0.0,return_365d
sql,2020-06,6,0,0.8127371844006236,1,0.29207232267037553,719,0,0.0,return_365d
sql,2020-07,7,0,0.8127371844006236,1,0.2846497764530551,671,0,0.0,return_365d
sql,2020-08,8,0,0.8127371844006236,1,0.27225130890052357,573,0,0.0,return_365d
sql,2020-09,9,0,0.8127371844006236,1,0.26851851851851855,540,0,0.0,return_365d
sql,2020-10,10,0,0.8127371844006236,1,0.24729241877256317,554,0,0.0,return_365d
sql,2020-11,11,0,0.8127371844006236,1,0.27204502814258913,533,0,0.0,return_365d
sql,2020-12,12,0,0.8127371844006236,1,0.24301075268817204,465,0,0.0,return_365d
sql,2021-01,13,0,0.8127371844006236,1,0.2125984251968504,508,0,0.0,return_365d
sql,2021-02,14,0,0.8127371844006236,1,0.21961620469083157,469,0,0.0,return_365d
sql,2021-03,15,0,0.8127371844006236,1,0.26182432432432434,592,0,0.0,return_365d
sql,2021-04,16,0,0.8127371844006236,1,0.23658051689860835,503,0,0.0,return_365d
sql,2021-05,17,0,0.8127371844006236,1,0.2326086956521739,460,0,0.0,return_365d
sql,2021-06,18,0,0.8127371844006236,1,0.2055888223552894,501,0,0.0,return_365d
sql,2021-07,19,0,0.8127371844006236,1,0.18683651804670912,471,0,0.0,return_365d
sql,2021-08,20,0,0.8127371844006236,1,0.2392638036809816,489,0,0.0,return_365d
sql,2021-09,21,0,0.8127371844006236,1,0.2245762711864407,472,0,0.0,return_365d
sql,2021-10,22,0,0.8127371844006236,1,0.20229885057471264,435,0,0.0,return_365d
sql,2021-11,23,0,0.8127371844006236,1,0.20315581854043394,507,0,0.0,return_365d
sql,2021-12,24,0,0.8127371844006236,1,0.18352941176470589,425,0,0.0,return_365d
sql,2022-01,25,0,0.8127371844006236,1,0.20898876404494382,445,0,0.0,return_365d
sql,2022-02,26,0,0.8127371844006236,1,0.21411764705882352,425,0,0.0,return_365d
sql,2022-03,27,0,0.8127371844006236,1,0.22532188841201717,466,0,0.0,return_365d
sql,2022-04,28,0,0.8127371844006236,1,0.22706422018348624,436,0,0.0,return_365d
sql,2022-05,29,0,0.8127371844006236,1,0.2026726057906459,449,0,0.0,return_365d
sql,2022-06,30,0,0.8127371844006236,1,0.15990990990990991,444,0,0.0,return_365d
sql,2022-07,31,0,0.8127371844006236,1,0.17733990147783252,406,0,0.0,return_365d
sql,2022-08,32,0,0.8127371844006236,1,0.1963470319634703,438,0,0.0,return_365d
sql,2022-09,33,0,0.8127371844006236,1,0.2,410,0,0.0,return_365d
sql,2022-10,34,0,0.8127371844006236,1,0.14446952595936793,443,0,0.0,return_365d
sql,2022-11,35,0,0.8127371844006236,1,0.1728395061728395,405,0,0.0,return_365d
sql,2022-11,35,1,0.8127371844006236,1,0.09090909090909091,11,1,0.8127371844006236,return_365d
sql,2022-12,36,1,0.8127371844006236,1,0.15835777126099707,341,1,0.8127371844006236,return_365d
sql,2023-01,37,1,0.8127371844006236,1,0.1497326203208556,374,1,0.8127371844006236,return_365d
sql,2023-02,38,1,0.8127371844006236,1,0.18944099378881987,322,1,0.8127371844006236,return_365d
sql,2023-03,39,1,0.8127371844006236,1,0.12094395280235988,339,1,0.8127371844006236,return_365d
sql,2023-04,40,1,0.8127371844006236,1,0.1278538812785388,219,1,0.8127371844006236,return_365d
sql,2023-05,41,1,0.8127371844006236,1,0.11,200,1,0.8127371844006236,return_365d
sql,2023-06,42,1,0.8127371844006236,1,0.18226600985221675,203,1,0.8127371844006236,return_365d
sql,2023-07,43,1,0.8127371844006236,1,0.0918918918918919,185,1,0.8127371844006236,return_365d
sql,2023-08,44,1,0.8127371844006236,1,0.11917098445595854,193,1,0.8127371844006236,return_365d
sql,2023-09,45,1,0.8127371844006236,1,0.16842105263157894,190,1,0.8127371844006236,return_365d
sql,2023-10,46,1,0.8127371844006236,1,0.16770186335403728,161,1,0.8127371844006236,return_365d
sql,2023-11,47,1,0.8127371844006236,1,0.08771929824561403,171,1,0.8127371844006236,return_365d
sql,2023-12,48,1,0.8127371844006236,1,0.1640625,128,1,0.8127371844006236,return_365d
sql,2024-01,49,1,0.8127371844006236,1,0.15172413793103448,145,1,0.8127371844006236,return_365d
sql,2024-02,50,1,0.8127371844006236,1,0.09655172413793103,145,1,0.8127371844006236,return_365d
sql,2024-03,51,1,0.8127371844006236,1,0.10687022900763359,131,1,0.8127371844006236,return_365d
sql,2024-04,52,1,0.8127371844006236,1,0.12318840579710146,138,1,0.8127371844006236,return_365d
sql,2024-05,53,1,0.8127371844006236,1,0.10483870967741936,124,1,0.8127371844006236,return_365d
sql,2024-06,54,1,0.8127371844006236,1,0.061855670103092786,97,1,0.8127371844006236,return_365d
sql,2024-07,55,1,0.8127371844006236,1,0.06481481481481481,108,1,0.8127371844006236,return_365d
sql,2024-08,56,1,0.8127371844006236,1,0.11538461538461539,104,1,0.8127371844006236,return_365d
sql,2024-09,57,1,0.8127371844006236,1,0.03614457831325301,83,1,0.8127371844006236,return_365d
sql,2024-10,58,1,0.8127371844006236,1,0.056338028169014086,71,1,0.8127371844006236,return_365d
sql,2024-11,59,1,0.8127371844006236,1,0.09523809523809523,63,1,0.8127371844006236,return_365d
sql,2024-12,60,1,0.8127371844006236,1,0.057692307692307696,52,1,0.8127371844006236,return_365d
android,2020-01,1,0,-0.5824723369899437,0,0.42857142857142855,2086,0,-0.0,one_shot_365d
android,2020-02,2,0,-0.5824723369899437,0,0.541692402717727,1619,0,-0.0,one_shot_365d
android,2020-03,3,0,-0.5824723369899437,0,0.5611146295123496,1579,0,-0.0,one_shot_365d
android,2020-04,4,0,-0.5824723369899437,0,0.6015473887814313,1551,0,-0.0,one_shot_365d
android,2020-05,5,0,-0.5824723369899437,0,0.623015873015873,1512,0,-0.0,one_shot_365d
android,2020-06,6,0,-0.5824723369899437,0,0.6722505462490895,1373,0,-0.0,one_shot_365d
android,2020-07,7,0,-0.5824723369899437,0,0.6744536548605878,1327,0,-0.0,one_shot_365d
android,2020-08,8,0,-0.5824723369899437,0,0.6759026028547439,1191,0,-0.0,one_shot_365d
android,2020-09,9,0,-0.5824723369899437,0,0.6826666666666666,1125,0,-0.0,one_shot_365d
android,2020-10,10,0,-0.5824723369899437,0,0.6848958333333334,1152,0,-0.0,one_shot_365d
android,2020-11,11,0,-0.5824723369899437,0,0.6976284584980237,1012,0,-0.0,one_shot_365d
android,2020-12,12,0,-0.5824723369899437,0,0.6808300395256917,1012,0,-0.0,one_shot_365d
android,2021-01,13,0,-0.5824723369899437,0,0.6999002991026919,1003,0,-0.0,one_shot_365d
android,2021-02,14,0,-0.5824723369899437,0,0.685807150595883,923,0,-0.0,one_shot_365d
android,2021-03,15,0,-0.5824723369899437,0,0.7212435233160622,965,0,-0.0,one_shot_365d
android,2021-04,16,0,-0.5824723369899437,0,0.7464167585446527,907,0,-0.0,one_shot_365d
android,2021-05,17,0,-0.5824723369899437,0,0.7173252279635258,987,0,-0.0,one_shot_365d
android,2021-06,18,0,-0.5824723369899437,0,0.711558854718982,943,0,-0.0,one_shot_365d
android,2021-07,19,0,-0.5824723369899437,0,0.7172489082969432,916,0,-0.0,one_shot_365d
android,2021-08,20,0,-0.5824723369899437,0,0.7478890229191797,829,0,-0.0,one_shot_365d
android,2021-09,21,0,-0.5824723369899437,0,0.7216610549943884,891,0,-0.0,one_shot_365d
android,2021-10,22,0,-0.5824723369899437,0,0.7466124661246613,738,0,-0.0,one_shot_365d
android,2021-11,23,0,-0.5824723369899437,0,0.7664233576642335,822,0,-0.0,one_shot_365d
android,2021-12,24,0,-0.5824723369899437,0,0.7273972602739726,730,0,-0.0,one_shot_365d
android,2022-01,25,0,-0.5824723369899437,0,0.7515683814303639,797,0,-0.0,one_shot_365d
android,2022-02,26,0,-0.5824723369899437,0,0.7454308093994778,766,0,-0.0,one_shot_365d
android,2022-03,27,0,-0.5824723369899437,0,0.7489597780859917,721,0,-0.0,one_shot_365d
android,2022-04,28,0,-0.5824723369899437,0,0.7599431818181818,704,0,-0.0,one_shot_365d
android,2022-05,29,0,-0.5824723369899437,0,0.767203513909224,683,0,-0.0,one_shot_365d
android,2022-06,30,0,-0.5824723369899437,0,0.7375178316690443,701,0,-0.0,one_shot_365d
android,2022-07,31,0,-0.5824723369899437,0,0.7563739376770539,706,0,-0.0,one_shot_365d
android,2022-08,32,0,-0.5824723369899437,0,0.7673130193905817,722,0,-0.0,one_shot_365d
android,2022-09,33,0,-0.5824723369899437,0,0.772795216741405,669,0,-0.0,one_shot_365d
android,2022-10,34,0,-0.5824723369899437,0,0.7572964669738863,651,0,-0.0,one_shot_365d
android,2022-11,35,0,-0.5824723369899437,0,0.8036303630363036,606,0,-0.0,one_shot_365d
android,2022-11,35,1,-0.5824723369899437,0,0.7647058823529411,17,0,-0.5824723369899437,one_shot_365d
android,2022-12,36,1,-0.5824723369899437,0,0.7827648114901257,557,0,-0.5824723369899437,one_shot_365d
android,2023-01,37,1,-0.5824723369899437,0,0.8136645962732919,644,0,-0.5824723369899437,one_shot_365d
android,2023-02,38,1,-0.5824723369899437,0,0.8003412969283277,586,0,-0.5824723369899437,one_shot_365d
android,2023-03,39,1,-0.5824723369899437,0,0.7926829268292683,574,0,-0.5824723369899437,one_shot_365d
android,2023-04,40,1,-0.5824723369899437,0,0.8129032258064516,465,0,-0.5824723369899437,one_shot_365d
android,2023-05,41,1,-0.5824723369899437,0,0.8163716814159292,452,0,-0.5824723369899437,one_shot_365d
android,2023-06,42,1,-0.5824723369899437,0,0.8168724279835391,486,0,-0.5824723369899437,one_shot_365d
android,2023-07,43,1,-0.5824723369899437,0,0.8171557562076749,443,0,-0.5824723369899437,one_shot_365d
android,2023-08,44,1,-0.5824723369899437,0,0.8009259259259259,432,0,-0.5824723369899437,one_shot_365d
android,2023-09,45,1,-0.5824723369899437,0,0.8229426433915212,401,0,-0.5824723369899437,one_shot_365d
android,2023-10,46,1,-0.5824723369899437,0,0.8134328358208955,402,0,-0.5824723369899437,one_shot_365d
android,2023-11,47,1,-0.5824723369899437,0,0.8328358208955224,335,0,-0.5824723369899437,one_shot_365d
android,2023-12,48,1,-0.5824723369899437,0,0.8106312292358804,301,0,-0.5824723369899437,one_shot_365d
android,2024-01,49,1,-0.5824723369899437,0,0.8328767123287671,365,0,-0.5824723369899437,one_shot_365d
android,2024-02,50,1,-0.5824723369899437,0,0.8513119533527697,343,0,-0.5824723369899437,one_shot_365d
android,2024-03,51,1,-0.5824723369899437,0,0.8562691131498471,327,0,-0.5824723369899437,one_shot_365d
android,2024-04,52,1,-0.5824723369899437,0,0.8490566037735849,265,0,-0.5824723369899437,one_shot_365d
android,2024-05,53,1,-0.5824723369899437,0,0.8851351351351351,296,0,-0.5824723369899437,one_shot_365d
android,2024-06,54,1,-0.5824723369899437,0,0.9117647058823529,238,0,-0.5824723369899437,one_shot_365d
android,2024-07,55,1,-0.5824723369899437,0,0.8604651162790697,258,0,-0.5824723369899437,one_shot_365d
android,2024-08,56,1,-0.5824723369899437,0,0.8687782805429864,221,0,-0.5824723369899437,one_shot_365d
android,2024-09,57,1,-0.5824723369899437,0,0.9137931034482759,232,0,-0.5824723369899437,one_shot_365d
android,2024-10,58,1,-0.5824723369899437,0,0.8795620437956204,274,0,-0.5824723369899437,one_shot_365d
android,2024-11,59,1,-0.5824723369899437,0,0.9014084507042254,213,0,-0.5824723369899437,one_shot_365d
android,2024-12,60,1,-0.5824723369899437,0,0.8888888888888888,171,0,-0.5824723369899437,one_shot_365d
apache-spark,2020-01,1,0,0.6785814699695615,1,0.4251207729468599,207,0,0.0,one_shot_365d
apache-spark,2020-02,2,0,0.6785814699695615,1,0.5220125786163522,159,0,0.0,one_shot_365d
apache-spark,2020-03,3,0,0.6785814699695615,1,0.676056338028169,142,0,0.0,one_shot_365d
apache-spark,2020-04,4,0,0.6785814699695615,1,0.6483516483516484,182,0,0.0,one_shot_365d
apache-spark,2020-05,5,0,0.6785814699695615,1,0.6666666666666666,141,0,0.0,one_shot_365d
apache-spark,2020-06,6,0,0.6785814699695615,1,0.7552447552447552,143,0,0.0,one_shot_365d
apache-spark,2020-07,7,0,0.6785814699695615,1,0.6752136752136753,117,0,0.0,one_shot_365d
apache-spark,2020-08,8,0,0.6785814699695615,1,0.6666666666666666,102,0,0.0,one_shot_365d
apache-spark,2020-09,9,0,0.6785814699695615,1,0.7155172413793104,116,0,0.0,one_shot_365d
apache-spark,2020-10,10,0,0.6785814699695615,1,0.7164179104477612,134,0,0.0,one_shot_365d
apache-spark,2020-11,11,0,0.6785814699695615,1,0.7,100,0,0.0,one_shot_365d
apache-spark,2020-12,12,0,0.6785814699695615,1,0.7931034482758621,87,0,0.0,one_shot_365d
apache-spark,2021-01,13,0,0.6785814699695615,1,0.7341772151898734,79,0,0.0,one_shot_365d
apache-spark,2021-02,14,0,0.6785814699695615,1,0.8170731707317073,82,0,0.0,one_shot_365d
apache-spark,2021-03,15,0,0.6785814699695615,1,0.7934782608695652,92,0,0.0,one_shot_365d
apache-spark,2021-04,16,0,0.6785814699695615,1,0.7045454545454546,88,0,0.0,one_shot_365d
apache-spark,2021-05,17,0,0.6785814699695615,1,0.7619047619047619,84,0,0.0,one_shot_365d
apache-spark,2021-06,18,0,0.6785814699695615,1,0.7857142857142857,84,0,0.0,one_shot_365d
apache-spark,2021-07,19,0,0.6785814699695615,1,0.7431192660550459,109,0,0.0,one_shot_365d
apache-spark,2021-08,20,0,0.6785814699695615,1,0.8375,80,0,0.0,one_shot_365d
apache-spark,2021-09,21,0,0.6785814699695615,1,0.7066666666666667,75,0,0.0,one_shot_365d
apache-spark,2021-10,22,0,0.6785814699695615,1,0.7469879518072289,83,0,0.0,one_shot_365d
apache-spark,2021-11,23,0,0.6785814699695615,1,0.7528089887640449,89,0,0.0,one_shot_365d
apache-spark,2021-12,24,0,0.6785814699695615,1,0.8133333333333334,75,0,0.0,one_shot_365d
apache-spark,2022-01,25,0,0.6785814699695615,1,0.8153846153846154,65,0,0.0,one_shot_365d
apache-spark,2022-02,26,0,0.6785814699695615,1,0.8023255813953488,86,0,0.0,one_shot_365d
apache-spark,2022-03,27,0,0.6785814699695615,1,0.7717391304347826,92,0,0.0,one_shot_365d
apache-spark,2022-04,28,0,0.6785814699695615,1,0.8314606741573034,89,0,0.0,one_shot_365d
apache-spark,2022-05,29,0,0.6785814699695615,1,0.7530864197530864,81,0,0.0,one_shot_365d
apache-spark,2022-06,30,0,0.6785814699695615,1,0.704225352112676,71,0,0.0,one_shot_365d
apache-spark,2022-07,31,0,0.6785814699695615,1,0.8085106382978723,94,0,0.0,one_shot_365d
apache-spark,2022-08,32,0,0.6785814699695615,1,0.8472222222222222,72,0,0.0,one_shot_365d
apache-spark,2022-09,33,0,0.6785814699695615,1,0.84,75,0,0.0,one_shot_365d
apache-spark,2022-10,34,0,0.6785814699695615,1,0.8222222222222222,90,0,0.0,one_shot_365d
apache-spark,2022-11,35,0,0.6785814699695615,1,0.7777777777777778,54,0,0.0,one_shot_365d
apache-spark,2022-11,35,1,0.6785814699695615,1,1.0,2,1,0.6785814699695615,one_shot_365d
apache-spark,2022-12,36,1,0.6785814699695615,1,0.8082191780821918,73,1,0.6785814699695615,one_shot_365d
apache-spark,2023-01,37,1,0.6785814699695615,1,0.8367346938775511,49,1,0.6785814699695615,one_shot_365d
apache-spark,2023-02,38,1,0.6785814699695615,1,0.8767123287671232,73,1,0.6785814699695615,one_shot_365d
apache-spark,2023-03,39,1,0.6785814699695615,1,0.8714285714285714,70,1,0.6785814699695615,one_shot_365d
apache-spark,2023-04,40,1,0.6785814699695615,1,0.9285714285714286,42,1,0.6785814699695615,one_shot_365d
apache-spark,2023-05,41,1,0.6785814699695615,1,0.8297872340425532,47,1,0.6785814699695615,one_shot_365d
apache-spark,2023-06,42,1,0.6785814699695615,1,0.8775510204081632,49,1,0.6785814699695615,one_shot_365d
apache-spark,2023-07,43,1,0.6785814699695615,1,0.8518518518518519,54,1,0.6785814699695615,one_shot_365d
apache-spark,2023-08,44,1,0.6785814699695615,1,0.9090909090909091,44,1,0.6785814699695615,one_shot_365d
apache-spark,2023-09,45,1,0.6785814699695615,1,0.8717948717948718,39,1,0.6785814699695615,one_shot_365d
apache-spark,2023-10,46,1,0.6785814699695615,1,0.7837837837837838,37,1,0.6785814699695615,one_shot_365d
apache-spark,2023-11,47,1,0.6785814699695615,1,0.8571428571428571,35,1,0.6785814699695615,one_shot_365d
apache-spark,2023-12,48,1,0.6785814699695615,1,0.875,32,1,0.6785814699695615,one_shot_365d
apache-spark,2024-01,49,1,0.6785814699695615,1,0.8863636363636364,44,1,0.6785814699695615,one_shot_365d
apache-spark,2024-02,50,1,0.6785814699695615,1,0.7368421052631579,38,1,0.6785814699695615,one_shot_365d
apache-spark,2024-03,51,1,0.6785814699695615,1,0.8571428571428571,35,1,0.6785814699695615,one_shot_365d
apache-spark,2024-04,52,1,0.6785814699695615,1,0.8387096774193549,31,1,0.6785814699695615,one_shot_365d
apache-spark,2024-05,53,1,0.6785814699695615,1,0.9230769230769231,26,1,0.6785814699695615,one_shot_365d
apache-spark,2024-06,54,1,0.6785814699695615,1,0.8620689655172413,29,1,0.6785814699695615,one_shot_365d
apache-spark,2024-07,55,1,0.6785814699695615,1,0.875,40,1,0.6785814699695615,one_shot_365d
apache-spark,2024-08,56,1,0.6785814699695615,1,0.8928571428571429,28,1,0.6785814699695615,one_shot_365d
apache-spark,2024-09,57,1,0.6785814699695615,1,1.0,18,1,0.6785814699695615,one_shot_365d
apache-spark,2024-10,58,1,0.6785814699695615,1,0.8181818181818182,22,1,0.6785814699695615,one_shot_365d
apache-spark,2024-11,59,1,0.6785814699695615,1,0.8695652173913043,23,1,0.6785814699695615,one_shot_365d
apache-spark,2024-12,60,1,0.6785814699695615,1,0.7272727272727273,11,1,0.6785814699695615,one_shot_365d
bash,2020-01,1,0,0.4267372425853595,1,0.44193548387096776,310,0,0.0,one_shot_365d
bash,2020-02,2,0,0.4267372425853595,1,0.649402390438247,251,0,0.0,one_shot_365d
bash,2020-03,3,0,0.4267372425853595,1,0.7056277056277056,231,0,0.0,one_shot_365d
bash,2020-04,4,0,0.4267372425853595,1,0.7379032258064516,248,0,0.0,one_shot_365d
bash,2020-05,5,0,0.4267372425853595,1,0.7592592592592593,216,0,0.0,one_shot_365d
bash,2020-06,6,0,0.4267372425853595,1,0.7604166666666666,192,0,0.0,one_shot_365d
bash,2020-07,7,0,0.4267372425853595,1,0.7771428571428571,175,0,0.0,one_shot_365d
bash,2020-08,8,0,0.4267372425853595,1,0.7584269662921348,178,0,0.0,one_shot_365d
bash,2020-09,9,0,0.4267372425853595,1,0.7894736842105263,171,0,0.0,one_shot_365d
bash,2020-10,10,0,0.4267372425853595,1,0.8203592814371258,167,0,0.0,one_shot_365d
bash,2020-11,11,0,0.4267372425853595,1,0.8269230769230769,156,0,0.0,one_shot_365d
bash,2020-12,12,0,0.4267372425853595,1,0.7559055118110236,127,0,0.0,one_shot_365d
bash,2021-01,13,0,0.4267372425853595,1,0.744,125,0,0.0,one_shot_365d
