month_id,month_dt,high_tag,weighted_mean,denom_sum,n_domains,layer,outcome
2025-10,2025-10-01 00:00:00+00:00,1,0.28373926200454674,975.0,8.0,queue,residual_queue_complexity_index_mean
2025-11,2025-11-01 00:00:00+00:00,0,0.20885197937917732,326.0,8.0,queue,residual_queue_complexity_index_mean
2025-11,2025-11-01 00:00:00+00:00,1,0.22347392933004123,798.0,7.0,queue,residual_queue_complexity_index_mean
2025-12,2025-12-01 00:00:00+00:00,0,0.3150301896781214,306.0,8.0,queue,residual_queue_complexity_index_mean
2025-12,2025-12-01 00:00:00+00:00,1,0.2025891083327819,683.0,6.0,queue,residual_queue_complexity_index_mean
2020-01,2020-01-01 00:00:00+00:00,0,0.047874377633090735,5222.0,8.0,resorting,brand_new_platform_share
2020-01,2020-01-01 00:00:00+00:00,1,0.06060780808488548,17341.0,8.0,resorting,brand_new_platform_share
2020-02,2020-02-01 00:00:00+00:00,0,0.06345933562428402,4365.0,8.0,resorting,brand_new_platform_share
2020-02,2020-02-01 00:00:00+00:00,1,0.08393972804116132,13605.0,8.0,resorting,brand_new_platform_share
2020-03,2020-03-01 00:00:00+00:00,0,0.07842238018803026,4361.0,8.0,resorting,brand_new_platform_share
2020-03,2020-03-01 00:00:00+00:00,1,0.09462698105914179,12935.0,8.0,resorting,brand_new_platform_share
2020-04,2020-04-01 00:00:00+00:00,0,0.08145722472370034,4886.0,8.0,resorting,brand_new_platform_share
2020-04,2020-04-01 00:00:00+00:00,1,0.11188433213972025,14801.0,8.0,resorting,brand_new_platform_share
2020-05,2020-05-01 00:00:00+00:00,0,0.09668284789644008,4944.0,8.0,resorting,brand_new_platform_share
2020-05,2020-05-01 00:00:00+00:00,1,0.12255843209958281,15103.0,8.0,resorting,brand_new_platform_share
2020-06,2020-06-01 00:00:00+00:00,0,0.09252823631624668,4604.0,8.0,resorting,brand_new_platform_share
2020-06,2020-06-01 00:00:00+00:00,1,0.1397168670413317,14057.0,8.0,resorting,brand_new_platform_share
2020-07,2020-07-01 00:00:00+00:00,0,0.09386617100371741,4304.0,8.0,resorting,brand_new_platform_share
2020-07,2020-07-01 00:00:00+00:00,1,0.1356020552535557,13429.0,8.0,resorting,brand_new_platform_share
2020-08,2020-08-01 00:00:00+00:00,0,0.10636106103528196,3883.0,8.0,resorting,brand_new_platform_share
2020-08,2020-08-01 00:00:00+00:00,1,0.15532691669432455,12052.0,8.0,resorting,brand_new_platform_share
2020-09,2020-09-01 00:00:00+00:00,0,0.1150825886812889,3693.0,8.0,resorting,brand_new_platform_share
2020-09,2020-09-01 00:00:00+00:00,1,0.1519337016574585,10860.0,8.0,resorting,brand_new_platform_share
2020-10,2020-10-01 00:00:00+00:00,0,0.11322291610100459,3683.0,8.0,resorting,brand_new_platform_share
2020-10,2020-10-01 00:00:00+00:00,1,0.16432865731462923,10978.0,8.0,resorting,brand_new_platform_share
2020-11,2020-11-01 00:00:00+00:00,0,0.12481730488161354,3421.0,8.0,resorting,brand_new_platform_share
