month_id,questions,ai_title_hits,internal_ai_title_rate,high_tag_rate,low_tag_rate,internal_ai_title_log_hits,internal_ai_title_z
2023-11,14996.0,45.0,0.0030008002133902374,0.0038917236011415724,0.0,3.828641396489095,0.6526472108057905
2023-12,12850.0,43.0,0.003346303501945525,0.00404040404040404,0.001016949152542373,3.784189633918261,0.8283507626182747
2024-01,14067.0,41.0,0.0029146228762351603,0.0035881865857024567,0.0006253908692933083,3.7376696182833684,0.6088222611585572
2024-02,13690.0,36.0,0.002629656683710738,0.0032187825428382087,0.0006395906619763352,3.6109179126442243,0.46390447359599674
2024-03,13167.0,35.0,0.002658160552897395,0.003211053809477474,0.0006920415224913495,3.58351893845611,0.47839993926127555
2024-04,12328.0,53.0,0.004299156391953277,0.005403720253559181,0.0003696857670979667,3.9889840465642745,1.312918182596281
2024-05,11977.0,46.0,0.0038406946647741506,0.004562242016076472,0.001443522194153735,3.8501476017100584,1.0797703182957983
2024-06,9099.0,34.0,0.0037366743598197605,0.004601668104687949,0.0009324009324009324,3.5553480614894135,1.0268714381794102
2024-07,9013.0,25.0,0.002773771219349828,0.003647505106507149,0.0,3.258096538021482,0.5371930257411177
2024-08,7962.0,31.0,0.003893494096960563,0.0048053024026512015,0.0010378827192527244,3.4657359027997265,1.1066211416486724
2024-09,6998.0,19.0,0.0027150614461274648,0.0036658306000385875,0.0,2.995732273553991,0.5073365351577466
2024-10,6319.0,20.0,0.003165057762304162,0.003603985584057664,0.0018726591760299626,3.044522437723423,0.7361793672633146
2024-11,5621.0,18.0,0.0032022771748799147,0.0038470786246693916,0.0013679890560875513,2.9444389791664403,0.7551070683954199
2024-12,4934.0,20.0,0.004053506282934738,0.004356112169888375,0.0031720856463124504,3.044522437723423,1.1879943451469754
2025-01,5889.0,15.0,0.0025471217524197657,0.003015541637671074,0.0012674271229404308,2.772588722239781,0.42193184683154095
2025-02,4998.0,17.0,0.003401360544217687,0.004240882103477523,0.0013689253935660506,2.8903717578961645,0.8563496795604528
2025-03,4947.0,18.0,0.0036385688295936932,0.0041946308724832215,0.002188183807439825,2.9444389791664403,0.9769804800202414
2025-04,3716.0,11.0,0.002960172228202368,0.004109077325364214,0.0,2.4849066497880004,0.6319861012390973
2025-05,3045.0,15.0,0.0049261083743842365,0.006796556411418215,0.0,2.772588722239781,1.63175071987724
2025-06,2357.0,10.0,0.004242681374628765,0.005357142857142857,0.0014771048744460858,2.3978952727983707,1.2841981632468835
2025-07,2086.0,3.0,0.0014381591562799617,0.002054794520547945,0.0,1.3862943611198906,-0.14202419475553413
2025-08,1525.0,7.0,0.0045901639344262295,0.0055658627087198514,0.0022371364653243847,2.0794415416798357,1.4609082611582627
2025-09,1573.0,4.0,0.0025429116338207248,0.003727865796831314,0.0,1.6094379124341003,0.4197908171629191
2025-10,1365.0,8.0,0.005860805860805861,0.005128205128205128,0.007692307692307693,2.1972245773362196,2.107085322106939
2025-11,1124.0,7.0,0.006227758007117438,0.005012531328320802,0.009202453987730062,2.0794415416798357,2.29369655733355
2025-12,989.0,10.0,0.010111223458038422,0.01171303074670571,0.006535947712418301,2.3978952727983707,4.2686087960015735
