treated_user_id,control_user_id,first_direct_ai_month_index,first_direct_ai_month,distance
8511812,1690805,644,2023-09,0.5476587714222296
8573068,1878846,644,2023-09,0.547665685124214
8821969,11654,644,2023-09,1.0062819606551459
9146554,2179994,644,2023-09,0.5476656420125431
9829780,2558463,644,2023-09,0.5476725559648209
10349152,905,644,2023-09,0.0
10513569,2866298,644,2023-09,0.547687299191041
10562327,3220491,644,2023-09,0.5476942136848226
10697107,3702685,644,2023-09,0.547701128355453
11332999,3702859,644,2023-09,0.5477080432029389
11607285,3764619,644,2023-09,0.5477149582272871
11770585,3869543,644,2023-09,0.5477218734285046
12502424,3962803,644,2023-09,0.5477287888065985
12564985,4106227,644,2023-09,0.5477357043615751
12836002,4241944,644,2023-09,0.5477426200934413
12988418,5069309,644,2023-09,0.5477495360022044
13105358,5131394,644,2023-09,0.5477564520878709
13825033,5270403,644,2023-09,0.5477633683504483
15230451,1106238,644,2023-09,0.0
15399917,5493988,644,2023-09,0.5477731650931849
15430546,354051,644,2023-09,0.0
15594011,5637601,644,2023-09,0.5477807599145686
16118179,5767535,644,2023-09,0.5477876769531435
16158121,6442390,644,2023-09,0.5477945941686679
16587231,914641,644,2023-09,0.0
16861522,260,644,2023-09,0.0
18408049,6737797,644,2023-09,0.5478153675575564
19138772,6854922,644,2023-09,0.5478222854811535
19169721,6908167,644,2023-09,0.5478292035817348
19395494,7463754,644,2023-09,0.5478361218593063
19443460,105094,644,2023-09,0.0
19817697,7719482,644,2023-09,0.5478511412054559
20177214,7897972,644,2023-09,0.5478580600277227
20436111,7946082,644,2023-09,0.547864979027008
20550454,275882,644,2023-09,0.0
20779259,199173,644,2023-09,0.0
20830264,1015703,644,2023-09,0.0
21021446,7951016,644,2023-09,0.5478946592681219
21174916,8145479,644,2023-09,0.54790157917985
21923907,21009705,644,2023-09,0.08899305895532464
22094538,8392185,644,2023-09,0.5479100493841704
22135056,8564439,644,2023-09,0.5479169697742964
22160259,609,644,2023-09,0.0
22371917,8616751,644,2023-09,0.5479320148233916
22442659,8815697,644,2023-09,0.5479389357586777
